"","mo","da","yr"
"6361",6,5,1870
"6362",6,6,1870
"6363",6,7,1870
"6364",6,8,1870
"6365",6,9,1870
"6366",6,10,1870
"6367",6,11,1870
"6368",6,12,1870
"6369",6,13,1870
"6370",6,14,1870
"6371",6,15,1870
"6372",6,16,1870
"6373",6,17,1870
"6374",6,18,1870
"6375",6,19,1870
"6376",6,20,1870
"6377",6,21,1870
"6378",6,22,1870
"6379",6,23,1870
"6380",6,24,1870
"6381",6,25,1870
"6382",6,26,1870
"6383",6,27,1870
"6384",6,28,1870
"6385",6,29,1870
"6386",6,30,1870
"6387",7,1,1870
"6388",7,2,1870
"6389",7,3,1870
"6390",7,4,1870
"6391",7,5,1870
"6392",7,6,1870
"6393",7,7,1870
"6394",7,8,1870
"6395",7,9,1870
"6396",7,10,1870
"6397",7,11,1870
"6398",7,12,1870
"6399",7,13,1870
"6400",7,14,1870
"6401",7,15,1870
"6402",7,16,1870
"6403",7,17,1870
"6404",7,18,1870
"6405",7,19,1870
"6406",7,20,1870
"6407",7,21,1870
"6408",7,22,1870
"6409",7,23,1870
"6410",7,24,1870
"6411",7,25,1870
"6412",7,26,1870
"6413",7,27,1870
"6414",7,28,1870
"6415",7,29,1870
"6416",7,30,1870
"6417",7,31,1870
"6418",8,1,1870
"6419",8,2,1870
"6420",8,3,1870
"6421",8,4,1870
"6422",8,5,1870
"6423",8,6,1870
"6424",8,7,1870
"6425",8,8,1870
"6426",8,9,1870
"6427",8,10,1870
"6428",8,11,1870
"6429",8,12,1870
"6430",8,13,1870
"6431",8,14,1870
"6432",8,15,1870
"6433",8,16,1870
"6434",8,17,1870
"6435",8,18,1870
"6436",8,19,1870
"6437",8,20,1870
"6438",8,21,1870
"6439",8,22,1870
"6440",8,23,1870
"6441",8,24,1870
"6442",8,25,1870
"6443",8,26,1870
"6444",8,27,1870
"6445",8,28,1870
"6446",8,29,1870
"6447",8,30,1870
"6448",8,31,1870
"6449",9,1,1870
"6450",9,2,1870
"6451",9,3,1870
"6452",9,4,1870
"6453",9,5,1870
"6454",9,6,1870
"6455",9,7,1870
"6456",9,8,1870
"6457",9,9,1870
"6458",9,10,1870
"6459",9,11,1870
"6460",9,12,1870
"6461",9,13,1870
"6462",9,14,1870
"6463",9,15,1870
"6464",9,16,1870
"6465",9,17,1870
"6466",9,18,1870
"6467",9,19,1870
"6468",9,20,1870
"6469",9,21,1870
"6470",9,22,1870
"6471",9,23,1870
"6472",9,24,1870
"6473",9,25,1870
"6474",9,26,1870
"6475",9,27,1870
"6476",9,28,1870
"6477",9,29,1870
"6478",9,30,1870
"6479",10,1,1870
"6480",10,2,1870
"6481",10,3,1870
"6482",10,4,1870
"6483",10,5,1870
"6484",10,6,1870
"6485",10,7,1870
"6486",10,8,1870
"6487",10,9,1870
"6488",10,10,1870
"6489",10,11,1870
"6490",10,12,1870
"6491",10,13,1870
"6492",10,14,1870
"6493",10,15,1870
"6494",10,16,1870
"6495",10,17,1870
"6496",10,18,1870
"6497",10,19,1870
"6498",10,20,1870
"6499",10,21,1870
"6500",10,22,1870
"6501",10,23,1870
"6502",10,24,1870
"6503",10,25,1870
"6504",10,26,1870
"6505",10,27,1870
"6506",10,28,1870
"6507",10,29,1870
"6508",10,30,1870
"6509",10,31,1870
"6510",11,1,1870
"6511",11,2,1870
"6512",11,3,1870
"6513",11,4,1870
"6514",11,5,1870
"6515",11,6,1870
"6516",11,7,1870
"6517",11,8,1870
"6518",11,9,1870
"6519",11,10,1870
"6520",11,11,1870
"6521",11,12,1870
"6522",11,13,1870
"6523",11,14,1870
"6524",11,15,1870
"6525",11,16,1870
"6526",11,17,1870
"6527",11,18,1870
"6528",11,19,1870
"6529",11,20,1870
"6530",11,21,1870
"6531",11,22,1870
"6532",11,23,1870
"6533",11,24,1870
"6534",11,25,1870
"6535",11,26,1870
"6536",11,27,1870
"6537",11,28,1870
"6538",11,29,1870
"6539",11,30,1870
"6540",12,1,1870
"6541",12,2,1870
"6542",12,3,1870
"6543",12,4,1870
"6544",12,5,1870
"6545",12,6,1870
"6546",12,7,1870
"6547",12,8,1870
"6548",12,9,1870
"6549",12,10,1870
"6550",12,11,1870
"6551",12,12,1870
"6552",12,13,1870
"6553",12,14,1870
"6554",12,15,1870
"6555",12,16,1870
"6556",12,17,1870
"6557",12,18,1870
"6558",12,19,1870
"6559",12,20,1870
"6560",12,21,1870
"6561",12,22,1870
"6562",12,23,1870
"6563",12,24,1870
"6564",12,25,1870
"6565",12,26,1870
"6566",12,27,1870
"6567",12,28,1870
"6568",12,29,1870
"6569",12,30,1870
"6570",12,31,1870
"6571",1,1,1871
"6572",1,2,1871
"6573",1,3,1871
"6574",1,4,1871
"6575",1,5,1871
"6576",1,6,1871
"6577",1,7,1871
"6578",1,8,1871
"6579",1,9,1871
"6580",1,10,1871
"6581",1,11,1871
"6582",1,12,1871
"6583",1,13,1871
"6584",1,14,1871
"6585",1,15,1871
"6586",1,16,1871
"6587",1,17,1871
"6588",1,18,1871
"6589",1,19,1871
"6590",1,20,1871
"6591",1,21,1871
"6592",1,22,1871
"6593",1,23,1871
"6594",1,24,1871
"6595",1,25,1871
"6596",1,26,1871
"6597",1,27,1871
"6598",1,28,1871
"6599",1,29,1871
"6600",1,30,1871
"6601",1,31,1871
"6602",2,1,1871
"6603",2,2,1871
"6604",2,3,1871
"6605",2,4,1871
"6606",2,5,1871
"6607",2,6,1871
"6608",2,7,1871
"6609",2,8,1871
"6610",2,9,1871
"6611",2,10,1871
"6612",2,11,1871
"6613",2,12,1871
"6614",2,13,1871
"6615",2,14,1871
"6616",2,15,1871
"6617",2,16,1871
"6618",2,17,1871
"6619",2,18,1871
"6620",2,19,1871
"6621",2,20,1871
"6622",2,21,1871
"6623",2,22,1871
"6624",2,23,1871
"6625",2,24,1871
"6626",2,25,1871
"6627",2,26,1871
"6628",2,27,1871
"6629",2,28,1871
"6630",3,1,1871
"6631",3,2,1871
"6632",3,3,1871
"6633",3,4,1871
"6634",3,5,1871
"6635",3,6,1871
"6636",3,7,1871
"6637",3,8,1871
"6638",3,9,1871
"6639",3,10,1871
"6640",3,11,1871
"6641",3,12,1871
"6642",3,13,1871
"6643",3,14,1871
"6644",3,15,1871
"6645",3,16,1871
"6646",3,17,1871
"6647",3,18,1871
"6648",3,19,1871
"6649",3,20,1871
"6650",3,21,1871
"6651",3,22,1871
"6652",3,23,1871
"6653",3,24,1871
"6654",3,25,1871
"6655",3,26,1871
"6656",3,27,1871
"6657",3,28,1871
"6658",3,29,1871
"6659",3,30,1871
"6660",3,31,1871
"6661",4,1,1871
"6662",4,2,1871
"6663",4,3,1871
"6664",4,4,1871
"6665",4,5,1871
"6666",4,6,1871
"6667",4,7,1871
"6668",4,8,1871
"6669",4,9,1871
"6670",4,10,1871
"6671",4,11,1871
"6672",4,12,1871
"6673",4,13,1871
"6674",4,14,1871
"6675",4,15,1871
"6676",4,16,1871
"6677",4,17,1871
"6678",4,18,1871
"6679",4,19,1871
"6680",4,20,1871
"6681",4,21,1871
"6682",4,22,1871
"6683",4,23,1871
"6684",4,24,1871
"6685",4,25,1871
"6686",4,26,1871
"6687",4,27,1871
"6688",4,28,1871
"6689",4,29,1871
"6690",4,30,1871
"6691",5,1,1871
"6692",5,2,1871
"6693",5,3,1871
"6694",5,4,1871
"6695",5,5,1871
"6696",5,6,1871
"6697",5,7,1871
"6698",5,8,1871
"6699",5,9,1871
"6700",5,10,1871
"6701",5,11,1871
"6702",5,12,1871
"6703",5,13,1871
"6704",5,14,1871
"6705",5,15,1871
"6706",5,16,1871
"6707",5,17,1871
"6708",5,18,1871
"6709",5,19,1871
"6710",5,20,1871
"6711",5,21,1871
"6712",5,22,1871
"6713",5,23,1871
"6714",5,24,1871
"6715",5,25,1871
"6716",5,26,1871
"6717",5,27,1871
"6718",5,28,1871
"6719",5,29,1871
"6720",5,30,1871
"6721",5,31,1871
"6722",6,1,1871
"6723",6,2,1871
"6724",6,3,1871
"6725",6,4,1871
"6726",6,5,1871
"6727",6,6,1871
"6728",6,7,1871
"6729",6,8,1871
"6730",6,9,1871
"6731",6,10,1871
"6732",6,11,1871
"6733",6,12,1871
"6734",6,13,1871
"6735",6,14,1871
"6736",6,15,1871
"6737",6,16,1871
"6738",6,17,1871
"6739",6,18,1871
"6740",6,19,1871
"6741",6,20,1871
"6742",6,21,1871
"6743",6,22,1871
"6744",6,23,1871
"6745",6,24,1871
"6746",6,25,1871
"6747",6,26,1871
"6748",6,27,1871
"6749",6,28,1871
"6750",6,29,1871
"6751",6,30,1871
"6752",7,1,1871
"6753",7,2,1871
"6754",7,3,1871
"6755",7,4,1871
"6756",7,5,1871
"6757",7,6,1871
"6758",7,7,1871
"6759",7,8,1871
"6760",7,9,1871
"6761",7,10,1871
"6762",7,11,1871
"6763",7,12,1871
"6764",7,13,1871
"6765",7,14,1871
"6766",7,15,1871
"6767",7,16,1871
"6768",7,17,1871
"6769",7,18,1871
"6770",7,19,1871
"6771",7,20,1871
"6772",7,21,1871
"6773",7,22,1871
"6774",7,23,1871
"6775",7,24,1871
"6776",7,25,1871
"6777",7,26,1871
"6778",7,27,1871
"6779",7,28,1871
"6780",7,29,1871
"6781",7,30,1871
"6782",7,31,1871
"6783",8,1,1871
"6784",8,2,1871
"6785",8,3,1871
"6786",8,4,1871
"6787",8,5,1871
"6788",8,6,1871
"6789",8,7,1871
"6790",8,8,1871
"6791",8,9,1871
"6792",8,10,1871
"6793",8,11,1871
"6794",8,12,1871
"6795",8,13,1871
"6796",8,14,1871
"6797",8,15,1871
"6798",8,16,1871
"6799",8,17,1871
"6800",8,18,1871
"6801",8,19,1871
"6802",8,20,1871
"6803",8,21,1871
"6804",8,22,1871
"6805",8,23,1871
"6806",8,24,1871
"6807",8,25,1871
"6808",8,26,1871
"6809",8,27,1871
"6810",8,28,1871
"6811",8,29,1871
"6812",8,30,1871
"6813",8,31,1871
"6814",9,1,1871
"6815",9,2,1871
"6816",9,3,1871
"6817",9,4,1871
"6818",9,5,1871
"6819",9,6,1871
"6820",9,7,1871
"6821",9,8,1871
"6822",9,9,1871
"6823",9,10,1871
"6824",9,11,1871
"6825",9,12,1871
"6826",9,13,1871
"6827",9,14,1871
"6828",9,15,1871
"6829",9,16,1871
"6830",9,17,1871
"6831",9,18,1871
"6832",9,19,1871
"6833",9,20,1871
"6834",9,21,1871
"6835",9,22,1871
"6836",9,23,1871
"6837",9,24,1871
"6838",9,25,1871
"6839",9,26,1871
"6840",9,27,1871
"6841",9,28,1871
"6842",9,29,1871
"6843",9,30,1871
"6844",10,1,1871
"6845",10,2,1871
"6846",10,3,1871
"6847",10,4,1871
"6848",10,5,1871
"6849",10,6,1871
"6850",10,7,1871
"6851",10,8,1871
"6852",10,9,1871
"6853",10,10,1871
"6854",10,11,1871
"6855",10,12,1871
"6856",10,13,1871
"6857",10,14,1871
"6858",10,15,1871
"6859",10,16,1871
"6860",10,17,1871
"6861",10,18,1871
"6862",10,19,1871
"6863",10,20,1871
"6864",10,21,1871
"6865",10,22,1871
"6866",10,23,1871
"6867",10,24,1871
"6868",10,25,1871
"6869",10,26,1871
"6870",10,27,1871
"6871",10,28,1871
"6872",10,29,1871
"6873",10,30,1871
"6874",10,31,1871
"6875",11,1,1871
"6876",11,2,1871
"6877",11,3,1871
"6878",11,4,1871
"6879",11,5,1871
"6880",11,6,1871
"6881",11,7,1871
"6882",11,8,1871
"6883",11,9,1871
"6884",11,10,1871
"6885",11,11,1871
"6886",11,12,1871
"6887",11,13,1871
"6888",11,14,1871
"6889",11,15,1871
"6890",11,16,1871
"6891",11,17,1871
"6892",11,18,1871
"6893",11,19,1871
"6894",11,20,1871
"6895",11,21,1871
"6896",11,22,1871
"6897",11,23,1871
"6898",11,24,1871
"6899",11,25,1871
"6900",11,26,1871
"6901",11,27,1871
"6902",11,28,1871
"6903",11,29,1871
"6904",11,30,1871
"6905",12,1,1871
"6906",12,2,1871
"6907",12,3,1871
"6908",12,4,1871
"6909",12,5,1871
"6910",12,6,1871
"6911",12,7,1871
"6912",12,8,1871
"6913",12,9,1871
"6914",12,10,1871
"6915",12,11,1871
"6916",12,12,1871
"6917",12,13,1871
"6918",12,14,1871
"6919",12,15,1871
"6920",12,16,1871
"6921",12,17,1871
"6922",12,18,1871
"6923",12,19,1871
"6924",12,20,1871
"6925",12,21,1871
"6926",12,22,1871
"6927",12,23,1871
"6928",12,24,1871
"6929",12,25,1871
"6930",12,26,1871
"6931",12,27,1871
"6932",12,28,1871
"6933",12,29,1871
"6934",12,30,1871
"6935",12,31,1871
"6936",1,1,1872
"6937",1,2,1872
"6938",1,3,1872
"6939",1,4,1872
"6940",1,5,1872
"6941",1,6,1872
"6942",1,7,1872
"6943",1,8,1872
"6944",1,9,1872
"6945",1,10,1872
"6946",1,11,1872
"6947",1,12,1872
"6948",1,13,1872
"6949",1,14,1872
"6950",1,15,1872
"6951",1,16,1872
"6952",1,17,1872
"6953",1,18,1872
"6954",1,19,1872
"6955",1,20,1872
"6956",1,21,1872
"6957",1,22,1872
"6958",1,23,1872
"6959",1,24,1872
"6960",1,25,1872
"6961",1,26,1872
"6962",1,27,1872
"6963",1,28,1872
"6964",1,29,1872
"6965",1,30,1872
"6966",1,31,1872
"6967",2,1,1872
"6968",2,2,1872
"6969",2,3,1872
"6970",2,4,1872
"6971",2,5,1872
"6972",2,6,1872
"6973",2,7,1872
"6974",2,8,1872
"6975",2,9,1872
"6976",2,10,1872
"6977",2,11,1872
"6978",2,12,1872
"6979",2,13,1872
"6980",2,14,1872
"6981",2,15,1872
"6982",2,16,1872
"6983",2,17,1872
"6984",2,18,1872
"6985",2,19,1872
"6986",2,20,1872
"6987",2,21,1872
"6988",2,22,1872
"6989",2,23,1872
"6990",2,24,1872
"6991",2,25,1872
"6992",2,26,1872
"6993",2,27,1872
"6994",2,28,1872
"6995",3,1,1872
"6996",3,2,1872
"6997",3,3,1872
"6998",3,4,1872
"6999",3,5,1872
"7000",3,6,1872
"7001",3,7,1872
"7002",3,8,1872
"7003",3,9,1872
"7004",3,10,1872
"7005",3,11,1872
"7006",3,12,1872
"7007",3,13,1872
"7008",3,14,1872
"7009",3,15,1872
"7010",3,16,1872
"7011",3,17,1872
"7012",3,18,1872
"7013",3,19,1872
"7014",3,20,1872
"7015",3,21,1872
"7016",3,22,1872
"7017",3,23,1872
"7018",3,24,1872
"7019",3,25,1872
"7020",3,26,1872
"7021",3,27,1872
"7022",3,28,1872
"7023",3,29,1872
"7024",3,30,1872
"7025",3,31,1872
"7026",4,1,1872
"7027",4,2,1872
"7028",4,3,1872
"7029",4,4,1872
"7030",4,5,1872
"7031",4,6,1872
"7032",4,7,1872
"7033",4,8,1872
"7034",4,9,1872
"7035",4,10,1872
"7036",4,11,1872
"7037",4,12,1872
"7038",4,13,1872
"7039",4,14,1872
"7040",4,15,1872
"7041",4,16,1872
"7042",4,17,1872
"7043",4,18,1872
"7044",4,19,1872
"7045",4,20,1872
"7046",4,21,1872
"7047",4,22,1872
"7048",4,23,1872
"7049",4,24,1872
"7050",4,25,1872
"7051",4,26,1872
"7052",4,27,1872
"7053",4,28,1872
"7054",4,29,1872
"7055",4,30,1872
"7056",5,1,1872
"7057",5,2,1872
"7058",5,3,1872
"7059",5,4,1872
"7060",5,5,1872
"7061",5,6,1872
"7062",5,7,1872
"7063",5,8,1872
"7064",5,9,1872
"7065",5,10,1872
"7066",5,11,1872
"7067",5,12,1872
"7068",5,13,1872
"7069",5,14,1872
"7070",5,15,1872
"7071",5,16,1872
"7072",5,17,1872
"7073",5,18,1872
"7074",5,19,1872
"7075",5,20,1872
"7076",5,21,1872
"7077",5,22,1872
"7078",5,23,1872
"7079",5,24,1872
"7080",5,25,1872
"7081",5,26,1872
"7082",5,27,1872
"7083",5,28,1872
"7084",5,29,1872
"7085",5,30,1872
"7086",5,31,1872
"7087",6,1,1872
"7088",6,2,1872
"7089",6,3,1872
"7090",6,4,1872
"7091",6,5,1872
"7092",6,6,1872
"7093",6,7,1872
"7094",6,8,1872
"7095",6,9,1872
"7096",6,10,1872
"7097",6,11,1872
"7098",6,12,1872
"7099",6,13,1872
"7100",6,14,1872
"7101",6,15,1872
"7102",6,16,1872
"7103",6,17,1872
"7104",6,18,1872
"7105",6,19,1872
"7106",6,20,1872
"7107",6,21,1872
"7108",6,22,1872
"7109",6,23,1872
"7110",6,24,1872
"7111",6,25,1872
"7112",6,26,1872
"7113",6,27,1872
"7114",6,28,1872
"7115",6,29,1872
"7116",6,30,1872
"7117",7,1,1872
"7118",7,2,1872
"7119",7,3,1872
"7120",7,4,1872
"7121",7,5,1872
"7122",7,6,1872
"7123",7,7,1872
"7124",7,8,1872
"7125",7,9,1872
"7126",7,10,1872
"7127",7,11,1872
"7128",7,12,1872
"7129",7,13,1872
"7130",7,14,1872
"7131",7,15,1872
"7132",7,16,1872
"7133",7,17,1872
"7134",7,18,1872
"7135",7,19,1872
"7136",7,20,1872
"7137",7,21,1872
"7138",7,22,1872
"7139",7,23,1872
"7140",7,24,1872
"7141",7,25,1872
"7142",7,26,1872
"7143",7,27,1872
"7144",7,28,1872
"7145",7,29,1872
"7146",7,30,1872
"7147",7,31,1872
"7148",8,1,1872
"7149",8,2,1872
"7150",8,3,1872
"7151",8,4,1872
"7152",8,5,1872
"7153",8,6,1872
"7154",8,7,1872
"7155",8,8,1872
"7156",8,9,1872
"7157",8,10,1872
"7158",8,11,1872
"7159",8,12,1872
"7160",8,13,1872
"7161",8,14,1872
"7162",8,15,1872
"7163",8,16,1872
"7164",8,17,1872
"7165",8,18,1872
"7166",8,19,1872
"7167",8,20,1872
"7168",8,21,1872
"7169",8,22,1872
"7170",8,23,1872
"7171",8,24,1872
"7172",8,25,1872
"7173",8,26,1872
"7174",8,27,1872
"7175",8,28,1872
"7176",8,29,1872
"7177",8,30,1872
"7178",8,31,1872
"7179",9,1,1872
"7180",9,2,1872
"7181",9,3,1872
"7182",9,4,1872
"7183",9,5,1872
"7184",9,6,1872
"7185",9,7,1872
"7186",9,8,1872
"7187",9,9,1872
"7188",9,10,1872
"7189",9,11,1872
"7190",9,12,1872
"7191",9,13,1872
"7192",9,14,1872
"7193",9,15,1872
"7194",9,16,1872
"7195",9,17,1872
"7196",9,18,1872
"7197",9,19,1872
"7198",9,20,1872
"7199",9,21,1872
"7200",9,22,1872
"7201",9,23,1872
"7202",9,24,1872
"7203",9,25,1872
"7204",9,26,1872
"7205",9,27,1872
"7206",9,28,1872
"7207",9,29,1872
"7208",9,30,1872
"7209",10,1,1872
"7210",10,2,1872
"7211",10,3,1872
"7212",10,4,1872
"7213",10,5,1872
"7214",10,6,1872
"7215",10,7,1872
"7216",10,8,1872
"7217",10,9,1872
"7218",10,10,1872
"7219",10,11,1872
"7220",10,12,1872
"7221",10,13,1872
"7222",10,14,1872
"7223",10,15,1872
"7224",10,16,1872
"7225",10,17,1872
"7226",10,18,1872
"7227",10,19,1872
"7228",10,20,1872
"7229",10,21,1872
"7230",10,22,1872
"7231",10,23,1872
"7232",10,24,1872
"7233",10,25,1872
"7234",10,26,1872
"7235",10,27,1872
"7236",10,28,1872
"7237",10,29,1872
"7238",10,30,1872
"7239",10,31,1872
"7240",11,1,1872
"7241",11,2,1872
"7242",11,3,1872
"7243",11,4,1872
"7244",11,5,1872
"7245",11,6,1872
"7246",11,7,1872
"7247",11,8,1872
"7248",11,9,1872
"7249",11,10,1872
"7250",11,11,1872
"7251",11,12,1872
"7252",11,13,1872
"7253",11,14,1872
"7254",11,15,1872
"7255",11,16,1872
"7256",11,17,1872
"7257",11,18,1872
"7258",11,19,1872
"7259",11,20,1872
"7260",11,21,1872
"7261",11,22,1872
"7262",11,23,1872
"7263",11,24,1872
"7264",11,25,1872
"7265",11,26,1872
"7266",11,27,1872
"7267",11,28,1872
"7268",11,29,1872
"7269",11,30,1872
"7270",12,1,1872
"7271",12,2,1872
"7272",12,3,1872
"7273",12,4,1872
"7274",12,5,1872
"7275",12,6,1872
"7276",12,7,1872
"7277",12,8,1872
"7278",12,9,1872
"7279",12,10,1872
"7280",12,11,1872
"7281",12,12,1872
"7282",12,13,1872
"7283",12,14,1872
"7284",12,15,1872
"7285",12,16,1872
"7286",12,17,1872
"7287",12,18,1872
"7288",12,19,1872
"7289",12,20,1872
"7290",12,21,1872
"7291",12,22,1872
"7292",12,23,1872
"7293",12,24,1872
"7294",12,25,1872
"7295",12,26,1872
"7296",12,27,1872
"7297",12,28,1872
"7298",12,29,1872
"7299",12,30,1872
"7300",12,31,1872
"7301",1,1,1873
"7302",1,2,1873
"7303",1,3,1873
"7304",1,4,1873
"7305",1,5,1873
"7306",1,6,1873
"7307",1,7,1873
"7308",1,8,1873
"7309",1,9,1873
"7310",1,10,1873
"7311",1,11,1873
"7312",1,12,1873
"7313",1,13,1873
"7314",1,14,1873
"7315",1,15,1873
"7316",1,16,1873
"7317",1,17,1873
"7318",1,18,1873
"7319",1,19,1873
"7320",1,20,1873
"7321",1,21,1873
"7322",1,22,1873
"7323",1,23,1873
"7324",1,24,1873
"7325",1,25,1873
"7326",1,26,1873
"7327",1,27,1873
"7328",1,28,1873
"7329",1,29,1873
"7330",1,30,1873
"7331",1,31,1873
"7332",2,1,1873
"7333",2,2,1873
"7334",2,3,1873
"7335",2,4,1873
"7336",2,5,1873
"7337",2,6,1873
"7338",2,7,1873
"7339",2,8,1873
"7340",2,9,1873
"7341",2,10,1873
"7342",2,11,1873
"7343",2,12,1873
"7344",2,13,1873
"7345",2,14,1873
"7346",2,15,1873
"7347",2,16,1873
"7348",2,17,1873
"7349",2,18,1873
"7350",2,19,1873
"7351",2,20,1873
"7352",2,21,1873
"7353",2,22,1873
"7354",2,23,1873
"7355",2,24,1873
"7356",2,25,1873
"7357",2,26,1873
"7358",2,27,1873
"7359",2,28,1873
"7360",3,1,1873
"7361",3,2,1873
"7362",3,3,1873
"7363",3,4,1873
"7364",3,5,1873
"7365",3,6,1873
"7366",3,7,1873
"7367",3,8,1873
"7368",3,9,1873
"7369",3,10,1873
"7370",3,11,1873
"7371",3,12,1873
"7372",3,13,1873
"7373",3,14,1873
"7374",3,15,1873
"7375",3,16,1873
"7376",3,17,1873
"7377",3,18,1873
"7378",3,19,1873
"7379",3,20,1873
"7380",3,21,1873
"7381",3,22,1873
"7382",3,23,1873
"7383",3,24,1873
"7384",3,25,1873
"7385",3,26,1873
"7386",3,27,1873
"7387",3,28,1873
"7388",3,29,1873
"7389",3,30,1873
"7390",3,31,1873
"7391",4,1,1873
"7392",4,2,1873
"7393",4,3,1873
"7394",4,4,1873
"7395",4,5,1873
"7396",4,6,1873
"7397",4,7,1873
"7398",4,8,1873
"7399",4,9,1873
"7400",4,10,1873
"7401",4,11,1873
"7402",4,12,1873
"7403",4,13,1873
"7404",4,14,1873
"7405",4,15,1873
"7406",4,16,1873
"7407",4,17,1873
"7408",4,18,1873
"7409",4,19,1873
"7410",4,20,1873
"7411",4,21,1873
"7412",4,22,1873
"7413",4,23,1873
"7414",4,24,1873
"7415",4,25,1873
"7416",4,26,1873
"7417",4,27,1873
"7418",4,28,1873
"7419",4,29,1873
"7420",4,30,1873
"7421",5,1,1873
"7422",5,2,1873
"7423",5,3,1873
"7424",5,4,1873
"7425",5,5,1873
"7426",5,6,1873
"7427",5,7,1873
"7428",5,8,1873
"7429",5,9,1873
"7430",5,10,1873
"7431",5,11,1873
"7432",5,12,1873
"7433",5,13,1873
"7434",5,14,1873
"7435",5,15,1873
"7436",5,16,1873
"7437",5,17,1873
"7438",5,18,1873
"7439",5,19,1873
"7440",5,20,1873
"7441",5,21,1873
"7442",5,22,1873
"7443",5,23,1873
"7444",5,24,1873
"7445",5,25,1873
"7446",5,26,1873
"7447",5,27,1873
"7448",5,28,1873
"7449",5,29,1873
"7450",5,30,1873
"7451",5,31,1873
"7452",6,1,1873
"7453",6,2,1873
"7454",6,3,1873
"7455",6,4,1873
"7456",6,5,1873
"7457",6,6,1873
"7458",6,7,1873
"7459",6,8,1873
"7460",6,9,1873
"7461",6,10,1873
"7462",6,11,1873
"7463",6,12,1873
"7464",6,13,1873
"7465",6,14,1873
"7466",6,15,1873
"7467",6,16,1873
"7468",6,17,1873
"7469",6,18,1873
"7470",6,19,1873
"7471",6,20,1873
"7472",6,21,1873
"7473",6,22,1873
"7474",6,23,1873
"7475",6,24,1873
"7476",6,25,1873
"7477",6,26,1873
"7478",6,27,1873
"7479",6,28,1873
"7480",6,29,1873
"7481",6,30,1873
"7482",7,1,1873
"7483",7,2,1873
"7484",7,3,1873
"7485",7,4,1873
"7486",7,5,1873
"7487",7,6,1873
"7488",7,7,1873
"7489",7,8,1873
"7490",7,9,1873
"7491",7,10,1873
"7492",7,11,1873
"7493",7,12,1873
"7494",7,13,1873
"7495",7,14,1873
"7496",7,15,1873
"7497",7,16,1873
"7498",7,17,1873
"7499",7,18,1873
"7500",7,19,1873
"7501",7,20,1873
"7502",7,21,1873
"7503",7,22,1873
"7504",7,23,1873
"7505",7,24,1873
"7506",7,25,1873
"7507",7,26,1873
"7508",7,27,1873
"7509",7,28,1873
"7510",7,29,1873
"7511",7,30,1873
"7512",7,31,1873
"7513",8,1,1873
"7514",8,2,1873
"7515",8,3,1873
"7516",8,4,1873
"7517",8,5,1873
"7518",8,6,1873
"7519",8,7,1873
"7520",8,8,1873
"7521",8,9,1873
"7522",8,10,1873
"7523",8,11,1873
"7524",8,12,1873
"7525",8,13,1873
"7526",8,14,1873
"7527",8,15,1873
"7528",8,16,1873
"7529",8,17,1873
"7530",8,18,1873
"7531",8,19,1873
"7532",8,20,1873
"7533",8,21,1873
"7534",8,22,1873
"7535",8,23,1873
"7536",8,24,1873
"7537",8,25,1873
"7538",8,26,1873
"7539",8,27,1873
"7540",8,28,1873
"7541",8,29,1873
"7542",8,30,1873
"7543",8,31,1873
"7544",9,1,1873
"7545",9,2,1873
"7546",9,3,1873
"7547",9,4,1873
"7548",9,5,1873
"7549",9,6,1873
"7550",9,7,1873
"7551",9,8,1873
"7552",9,9,1873
"7553",9,10,1873
"7554",9,11,1873
"7555",9,12,1873
"7556",9,13,1873
"7557",9,14,1873
"7558",9,15,1873
"7559",9,16,1873
"7560",9,17,1873
"7561",9,18,1873
"7562",9,19,1873
"7563",9,20,1873
"7564",9,21,1873
"7565",9,22,1873
"7566",9,23,1873
"7567",9,24,1873
"7568",9,25,1873
"7569",9,26,1873
"7570",9,27,1873
"7571",9,28,1873
"7572",9,29,1873
"7573",9,30,1873
"7574",10,1,1873
"7575",10,2,1873
"7576",10,3,1873
"7577",10,4,1873
"7578",10,5,1873
"7579",10,6,1873
"7580",10,7,1873
"7581",10,8,1873
"7582",10,9,1873
"7583",10,10,1873
"7584",10,11,1873
"7585",10,12,1873
"7586",10,13,1873
"7587",10,14,1873
"7588",10,15,1873
"7589",10,16,1873
"7590",10,17,1873
"7591",10,18,1873
"7592",10,19,1873
"7593",10,20,1873
"7594",10,21,1873
"7595",10,22,1873
"7596",10,23,1873
"7597",10,24,1873
"7598",10,25,1873
"7599",10,26,1873
"7600",10,27,1873
"7601",10,28,1873
"7602",10,29,1873
"7603",10,30,1873
"7604",10,31,1873
"7605",11,1,1873
"7606",11,2,1873
"7607",11,3,1873
"7608",11,4,1873
"7609",11,5,1873
"7610",11,6,1873
"7611",11,7,1873
"7612",11,8,1873
"7613",11,9,1873
"7614",11,10,1873
"7615",11,11,1873
"7616",11,12,1873
"7617",11,13,1873
"7618",11,14,1873
"7619",11,15,1873
"7620",11,16,1873
"7621",11,17,1873
"7622",11,18,1873
"7623",11,19,1873
"7624",11,20,1873
"7625",11,21,1873
"7626",11,22,1873
"7627",11,23,1873
"7628",11,24,1873
"7629",11,25,1873
"7630",11,26,1873
"7631",11,27,1873
